id,host_id,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location
488241,2396258,18,Santa Maria Maior,Lisboa,38.712520,-9.124500,Entire rental unit,Entire home/apt,5,1,2,4,141,2,36,4.89,4.92,4.78,4.92
488694,2396258,18,Santa Maria Maior,Lisboa,38.712760,-9.124690,Entire rental unit,Entire home/apt,4,1,2,3,141,2,48,4.94,4.92,4.94,4.9
489178,727771,16,Santa Maria Maior,Lisboa,38.712140,-9.129360,Entire rental unit,Entire home/apt,3,1,1,1,60,4,328,4.73,4.82,4.84,4.86
489804,277909,1,Arroios,Lisboa,38.720670,-9.135240,Entire rental unit,Entire home/apt,4,1,2,3,65,3,82,4.5,4.68,4.14,4.53
493274,2437170,1,So Vicente,Lisboa,38.720680,-9.131570,Entire rental unit,Entire home/apt,2,1,1,1,96,2,527,4.89,4.92,4.86,4.88
493438,2437658,1,Penha de Frana,Lisboa,38.730670,-9.131030,Entire rental unit,Entire home/apt,4,1,2,3,73,3,40,4.84,4.79,4.84,4.63
496725,2453228,4,So Joo das Lampas e Terrugem,Sintra,38.847500,-9.452250,Entire villa,Entire home/apt,4,1,2,3,55,3,130,4.78,4.74,4.36,4.91
496744,2453228,4,So Joo das Lampas e Terrugem,Sintra,38.848580,-9.453210,Entire residential home,Entire home/apt,4,1,3,3,60,5,33,4.67,4.76,4.19,4.91
497424,2455881,1,Santa Maria Maior,Lisboa,38.710660,-9.129020,Entire rental unit,Entire home/apt,3,1,1,1,50,2,278,4.74,4.84,4.78,4.91
500107,780618,8,Misericrdia,Lisboa,38.711330,-9.147960,Entire rental unit,Entire home/apt,3,1,1,2,60,4,421,4.88,4.9,4.91,4.9
500840,1121762,1,Santa Maria Maior,Lisboa,38.712600,-9.127910,Entire rental unit,Entire home/apt,2,1,1,1,40,2,319,4.47,4.54,4.75,4.78
502180,218778,5,Misericrdia,Lisboa,38.713040,-9.146840,Entire rental unit,Entire home/apt,2,1,1,1,65,2,24,4.58,4.79,4.04,4.79
505372,2491484,1,Alvalade,Lisboa,38.753770,-9.148520,Private room in rental unit,Private room,1,1,1,1,35,1,5,4.6,4.8,5,4.6
505847,914126,18,Santa Maria Maior,Lisboa,38.710910,-9.137840,Entire rental unit,Entire home/apt,5,2,2,4,120,2,72,4.89,4.92,4.9,4.97
506047,2494477,3,Misericrdia,Lisboa,38.713610,-9.146890,Entire rental unit,Entire home/apt,3,1,1,1,69,3,207,4.57,4.68,4.57,4.77
516019,2541409,4,Santa Maria Maior,Lisboa,38.712807,-9.132227,Entire rental unit,Entire home/apt,2,1,1,1,89,3,4,3.67,4.33,4.67,4
526914,2589476,1,Ajuda,Lisboa,38.708460,-9.196490,Private room in residential home,Private room,2,1,1,1,49,1,270,4.83,4.85,4.89,4.6
528641,2414871,5,Misericrdia,Lisboa,38.707400,-9.142090,Entire rental unit,Entire home/apt,7,2,3,6,180,3,279,4.76,4.89,4.82,4.84
528892,763034,5,Igreja Nova e Cheleiros,Mafra,38.890130,-9.311860,Tiny house,Entire home/apt,2,1,1,3,60,2,44,4.59,4.64,4.3,4.82
531992,2613954,4,Colares,Sintra,38.793427,-9.456393,Casa particular,Entire home/apt,5,1,2,4,55,3,57,4.85,4.85,4.91,4.67
535226,2372087,59,Arroios,Lisboa,38.727350,-9.134940,Entire rental unit,Entire home/apt,12,2,4,10,173,3,25,4.25,4.44,4.48,4.33
536725,2636342,1,Misericrdia,Lisboa,38.707860,-9.143460,Entire rental unit,Entire home/apt,5,1,2,3,69,2,73,4.63,4.9,4.79,4.86
537107,914126,18,Santa Maria Maior,Lisboa,38.711270,-9.137620,Entire rental unit,Entire home/apt,8,2,3,7,146,2,87,4.93,4.98,4.9,4.97
538667,2643430,1,Misericrdia,Lisboa,38.710520,-9.148740,Entire rental unit,Entire home/apt,4,1,1,2,53,15,12,4.75,4.92,4.83,4.92
539896,2652477,1,Rio de Mouro,Sintra,38.758790,-9.357830,Entire guest suite,Entire home/apt,2,1,1,1,55,2,187,4.51,4.66,4.73,4.35
540190,1788136,3,So Vicente,Lisboa,38.719270,-9.132930,Entire residential home,Entire home/apt,3,1,1,2,84,2,180,4.35,4.5,4.32,4.84
543049,1029524,20,Misericrdia,Lisboa,38.710330,-9.146510,Entire rental unit,Entire home/apt,7,1,3,7,75,3,247,4.51,4.6,4.57,4.81
543783,901710,2,Santa Maria Maior,Lisboa,38.710460,-9.131340,Entire rental unit,Entire home/apt,4,1,2,2,69,2,399,4.87,4.9,4.92,4.93
544784,2678906,1,Santa Maria Maior,Lisboa,38.716560,-9.134280,Entire rental unit,Entire home/apt,4,1,2,2,70,15,44,4.64,4.67,4.71,4.93
547502,2691427,1,Cascais e Estoril,Cascais,38.693920,-9.372320,Entire rental unit,Entire home/apt,5,2,2,6,80,4,85,4.89,4.89,4.92,4.79
551697,2711241,2,Colares,Sintra,38.821800,-9.470400,Private room in bed and breakfast,Private room,15,4,6,11,65,2,33,4.61,4.82,4.55,4.79
555172,2727077,2,Misericrdia,Lisboa,38.708540,-9.145740,Entire rental unit,Entire home/apt,2,1,1,1,40,1,543,4.56,4.65,4.56,4.8
555230,2727077,2,Santa Maria Maior,Lisboa,38.715700,-9.132370,Entire rental unit,Entire home/apt,6,1,2,2,45,1,321,4.62,4.71,4.57,4.85
555321,176410,14,Misericrdia,Lisboa,38.708070,-9.143420,Entire rental unit,Entire home/apt,3,1,1,1,54,1,338,4.52,4.67,4.54,4.88
557764,2742343,2,Arroios,Lisboa,38.716200,-9.139280,Entire rental unit,Entire home/apt,4,1,1,2,70,2,152,4.78,4.88,4.56,4.82
558363,2745833,1,Avenidas Novas,Lisboa,38.743700,-9.148950,Entire condominium (condo),Entire home/apt,3,1,1,1,69,5,54,4.59,4.67,4.73,4.48
558523,2746396,1,Alcntara,Lisboa,38.702350,-9.189720,Private room in rental unit,Private room,1,1,1,1,25,2,130,4.88,4.83,4.87,4.61
559455,136230,8,Misericrdia,Lisboa,38.709840,-9.149770,Entire rental unit,Entire home/apt,4,1,2,3,45,1,127,4.31,4.23,4.37,4.64
560526,2756485,1,Avenidas Novas,Lisboa,38.739860,-9.149970,Private room in guest suite,Private room,2,1,1,1,41,2,14,5,5,5,4.86
564050,2773320,3,Santa Maria Maior,Lisboa,38.713150,-9.124360,Entire rental unit,Entire home/apt,4,1,1,2,42,2,319,4.8,4.86,4.85,4.91
564265,2774672,8,Ericeira,Mafra,38.967100,-9.418330,Entire residential home,Entire home/apt,6,2,3,5,130,5,35,4.79,4.86,4.74,4.91
568655,5691663,76,Santa Maria Maior,Lisboa,38.712550,-9.126770,Entire rental unit,Entire home/apt,4,1,2,2,61,2,150,4.62,4.76,4.71,4.89
571283,2811099,1,Cascais e Estoril,Cascais,38.706040,-9.445870,Entire rental unit,Entire home/apt,4,1,2,3,60,5,5,4.4,4.25,4.2,4.75
573313,2820083,3,Benfica,Lisboa,38.743370,-9.195980,Entire rental unit,Entire home/apt,2,1,2,2,65,3,17,4.47,4.82,4.82,4.47
574799,2511568,3,Misericrdia,Lisboa,38.710510,-9.142450,Private room in rental unit,Private room,1,1,1,1,55,3,56,4.88,5,4.98,4.91
575709,713828,2,Arroios,Lisboa,38.716960,-9.138400,Entire rental unit,Entire home/apt,8,2,3,4,130,2,8,4.63,5,4.88,4.75
578080,2723052,1,Cascais e Estoril,Cascais,38.697780,-9.421520,Entire rental unit,Entire home/apt,2,2,1,1,150,5,20,4.95,4.95,4.75,5
579469,2381723,4,Avenidas Novas,Lisboa,38.737080,-9.146210,Entire rental unit,Entire home/apt,5,2,1,4,56,3,243,4.86,4.87,4.92,4.71
581169,515924,11,Santo Antnio,Lisboa,38.720160,-9.143760,Private room in rental unit,Private room,1,2,1,1,28,6,13,4.3,4.27,3.73,4.64
585175,2494477,3,Misericrdia,Lisboa,38.711760,-9.147040,Entire rental unit,Entire home/apt,2,1,1,1,59,3,177,4.47,4.69,4.59,4.8
585285,2884698,1,Misericrdia,Lisboa,38.713220,-9.147100,Entire rental unit,Entire home/apt,3,1,1,2,50,2,142,4.65,4.82,4.73,4.77
593624,2372087,59,Arroios,Lisboa,38.728330,-9.133700,Entire rental unit,Entire home/apt,16,2,5,9,241,3,39,4.38,4.46,4.51,4.23
594877,2939406,2,Santo Antnio,Lisboa,38.723440,-9.143390,Entire rental unit,Entire home/apt,2,1,1,1,42,5,76,4.87,4.96,4.97,4.79
596705,727771,16,Santa Maria Maior,Lisboa,38.712120,-9.129340,Entire rental unit,Entire home/apt,2,1,1,1,52,3,384,4.68,4.85,4.89,4.8
597325,317313,0,Santa Maria Maior,Lisboa,38.713070,-9.134930,Entire rental unit,Entire home/apt,4,1,1,1,85,3,21,4.65,4.8,4.7,4.95
599406,507901,4,Alvalade,Lisboa,38.749420,-9.131410,Private room in rental unit,Private room,2,1,1,1,30,5,27,4.27,4.52,4.12,4.42
600565,2971040,16,Misericrdia,Lisboa,38.711580,-9.143770,Entire rental unit,Entire home/apt,2,1,1,1,70,2,118,4.83,4.91,4.88,4.9
601241,2023076,4,Cascais e Estoril,Cascais,38.700190,-9.423910,Entire rental unit,Entire home/apt,4,1,2,3,60,3,75,4.85,4.89,4.76,4.93
604554,3812367,0,Misericrdia,Lisboa,38.709520,-9.150250,Entire rental unit,Entire home/apt,3,1,1,2,44,2,341,4.63,4.75,4.74,4.8
605995,2602745,5,Falagueira-Venda Nova,Amadora,38.763520,-9.229630,Entire residential home,Entire home/apt,2,1,1,1,50,7,8,4.5,4.25,4.75,3.75
607621,7547027,29,Misericrdia,Lisboa,38.715090,-9.146440,Entire rental unit,Entire home/apt,10,3,4,10,50,3,58,4.52,4.54,4.65,4.71
608322,3015120,1,Misericrdia,Lisboa,38.711010,-9.145160,Entire rental unit,Entire home/apt,2,1,1,1,76,3,187,4.86,4.91,4.9,4.83
608573,1779418,2,Estrela,Lisboa,38.712410,-9.168640,Entire rental unit,Entire home/apt,4,1,1,2,50,2,120,4.35,4.47,4.46,4
610771,3812367,0,Misericrdia,Lisboa,38.709530,-9.150280,Entire rental unit,Entire home/apt,3,1,1,2,46,2,327,4.7,4.83,4.66,4.8
612831,3033288,2,Santa Maria Maior,Lisboa,38.713860,-9.136640,Entire condominium (condo),Entire home/apt,6,2,2,4,60,2,354,4.57,4.65,4.51,4.92
612917,3025319,2,Arroios,Lisboa,38.716970,-9.139870,Entire rental unit,Entire home/apt,2,1,1,1,32,3,295,4.29,4.56,4.33,4.61
619755,3071136,1,Cascais e Estoril,Cascais,38.701000,-9.432060,Entire rental unit,Entire home/apt,3,1,1,2,65,4,50,4.74,4.86,4.82,4.61
625871,1416183,17,Santa Maria Maior,Lisboa,38.712940,-9.142330,Entire loft,Entire home/apt,4,1,0,3,88,2,79,4.82,4.85,4.76,4.95
629209,3125722,1,Misericrdia,Lisboa,38.711010,-9.150920,Entire rental unit,Entire home/apt,2,1,1,1,49,2,139,4.8,4.9,4.83,4.92
640801,3200138,1,Misericrdia,Lisboa,38.712460,-9.146550,Entire rental unit,Entire home/apt,4,1,1,3,57,4,223,4.87,4.97,4.95,4.88
641703,3196813,1,Cascais e Estoril,Cascais,38.733100,-9.449110,Private room in residential home,Private room,2,1,1,1,30,1,77,4.87,4.86,4.82,4.68
643201,3215946,6,Arroios,Lisboa,38.717100,-9.137870,Entire rental unit,Entire home/apt,2,1,1,0,59,30,25,4.48,4.52,4.83,4.64
643412,3215946,6,Arroios,Lisboa,38.732700,-9.134070,Entire rental unit,Entire home/apt,8,2,3,4,40,30,47,4.64,4.8,4.95,4.39
643954,3221454,1,So Vicente,Lisboa,38.719270,-9.130330,Entire condominium (condo),Entire home/apt,2,1,1,1,120,1,2,5,5,5,5
645500,2358059,1,Ajuda,Lisboa,38.702540,-9.199900,Entire rental unit,Entire home/apt,3,1,2,0,52,2,12,4.17,4.5,4.75,4.42
646351,428380,1,Arroios,Lisboa,38.726060,-9.130900,Private room in rental unit,Private room,2,1,1,1,350,3,19,4.76,4.78,4.5,4.74
646461,2372087,59,Carcavelos e Parede,Cascais,38.681330,-9.330270,Entire rental unit,Entire home/apt,6,1,2,3,79,3,61,4.79,4.9,4.7,4.75
649826,3262036,1,Santo Antnio,Lisboa,38.715860,-9.150900,Entire rental unit,Entire home/apt,3,1,1,1,60,1,100,4.67,4.76,4.71,4.8
650820,3268913,2,Belm,Lisboa,38.706550,-9.204520,Entire rental unit,Entire home/apt,5,1,2,2,45,4,17,3.88,4.38,4.63,4.19
656771,3308607,1,Misericrdia,Lisboa,38.711880,-9.148740,Entire rental unit,Entire home/apt,4,1,1,1,70,2,248,4.79,4.85,4.88,4.87
658135,3317908,1,Santo Isidoro,Mafra,38.992610,-9.400270,Entire villa,Entire home/apt,6,0,2,0,110,4,5,4.4,4.8,3.8,4.8
662288,2068065,17,Santo Antnio,Lisboa,38.718520,-9.154670,Entire rental unit,Entire home/apt,4,1,1,1,80,29,7,4.14,4.83,4.57,4.43
663710,515924,11,Santo Antnio,Lisboa,38.721480,-9.143550,Private room in rental unit,Private room,1,2,1,1,25,14,26,4.67,4.33,4.25,4.61
663861,3352660,1,Misericrdia,Lisboa,38.709910,-9.147150,Private room in rental unit,Private room,2,1,1,1,75,3,182,4.48,4.69,4.81,4.63
664910,1282676,22,Santa Maria Maior,Lisboa,38.712100,-9.142310,Entire rental unit,Entire home/apt,4,1,1,1,90,3,2,4.5,5,5,5
669690,3391088,1,So Vicente,Lisboa,38.714620,-9.128330,Entire rental unit,Entire home/apt,2,1,1,1,64,2,172,4.79,4.86,4.95,4.85
670998,3400426,9,Santa Maria Maior,Lisboa,38.712930,-9.126910,Entire rental unit,Entire home/apt,2,1,1,2,45,7,280,4.53,4.66,4.53,4.83
674051,3422062,1,Misericrdia,Lisboa,38.708250,-9.143550,Entire rental unit,Entire home/apt,6,1,2,3,100,2,137,4.53,4.67,4.65,4.78
675183,3429581,2,Arroios,Lisboa,38.717130,-9.137710,Entire rental unit,Entire home/apt,4,1,1,1,60,90,26,4.44,4.6,4.6,4.52
678817,7833576,3,Alvalade,Lisboa,38.755720,-9.142860,Entire rental unit,Entire home/apt,3,1,1,1,50,2,151,4.86,4.91,4.9,4.74
678990,3455842,1,Lumiar,Lisboa,38.766140,-9.155620,Private room in rental unit,Private room,1,1,1,1,20,4,136,4.86,4.93,4.93,4.71
679226,3457018,1,Arroios,Lisboa,38.721090,-9.134400,Entire rental unit,Entire home/apt,5,1,2,2,65,3,118,4.79,4.91,4.94,4.51
681723,3471692,3,Santa Maria Maior,Lisboa,38.712410,-9.125740,Entire loft,Entire home/apt,3,1,1,1,58,3,290,4.74,4.83,4.91,4.85
686438,915146,3,Misericrdia,Lisboa,38.709990,-9.148940,Entire rental unit,Entire home/apt,4,1,2,2,89,28,112,4.98,4.97,4.98,4.95
688279,181902,29,Misericrdia,Lisboa,38.716140,-9.153070,Entire rental unit,Entire home/apt,8,2,3,6,180,1,172,4.64,4.74,4.79,4.76
691832,3536914,3,Cascais e Estoril,Cascais,38.729670,-9.461540,Entire residential home,Entire home/apt,6,2,3,4,160,6,48,4.55,4.79,4.54,4.77
693886,3549065,2,Penha de Frana,Lisboa,38.724090,-9.131390,Entire rental unit,Entire home/apt,10,3,5,10,274,3,208,4.56,4.65,4.4,4.45
696683,3567716,1,Misericrdia,Lisboa,38.711830,-9.151380,Entire rental unit,Entire home/apt,4,1,2,0,75,3,89,4.96,4.96,4.97,4.96
700509,2445147,0,Misericrdia,Lisboa,38.712810,-9.146770,Entire rental unit,Entire home/apt,4,1,1,2,64,2,192,4.52,4.69,4.51,4.9
702867,3608560,1,Agualva e Mira-Sintra,Sintra,38.781230,-9.282250,Entire residential home,Entire home/apt,3,1,2,2,85,2,70,4.81,4.88,4.88,4.64
704203,2445147,0,Misericrdia,Lisboa,38.710950,-9.148370,Entire rental unit,Entire home/apt,4,1,1,2,63,2,59,4.71,4.69,4.76,4.88
704462,332898,1,Santa Maria Maior,Lisboa,38.709070,-9.135070,Private room in rental unit,Private room,2,1,1,2,38,3,269,4.45,4.62,4.45,4.84
706077,3628019,1,Santa Maria Maior,Lisboa,38.713260,-9.135090,Entire rental unit,Entire home/apt,4,1,1,2,69,3,160,4.93,4.93,4.96,4.96
706775,3632755,1,Misericrdia,Lisboa,38.710700,-9.143500,Entire rental unit,Entire home/apt,4,1,1,1,80,2,162,4.67,4.81,4.74,4.82
707577,2958491,4,Arroios,Lisboa,38.733190,-9.134520,Private room in rental unit,Private room,2,1,1,1,25,90,67,4.72,4.92,4.86,4.62
710144,2958491,4,Arroios,Lisboa,38.732950,-9.133560,Private room in rental unit,Private room,2,1,1,1,25,90,36,4.54,4.78,4.72,4.58
712034,3664224,4,Ericeira,Mafra,38.962130,-9.414400,Entire rental unit,Entire home/apt,5,1,2,2,64,3,26,4.77,4.85,4.96,4.84
713782,3674919,2,Santa Maria Maior,Lisboa,38.710900,-9.141570,Entire rental unit,Entire home/apt,7,2,3,4,220,2,49,4.77,4.69,4.65,4.92
715030,6191581,0,Santo Antnio,Lisboa,38.717800,-9.153260,Entire rental unit,Entire home/apt,4,1,1,1,53,3,195,4.56,4.72,4.77,4.79
715217,3684048,1,Misericrdia,Lisboa,38.707830,-9.146170,Entire rental unit,Entire home/apt,6,1,2,3,50,2,216,4.77,4.83,4.79,4.91
718479,2372087,59,Arroios,Lisboa,38.726210,-9.134210,Entire rental unit,Entire home/apt,16,2,6,10,291,3,68,4.62,4.74,4.72,4.3
718511,2372087,59,Arroios,Lisboa,38.726210,-9.134210,Entire rental unit,Entire home/apt,16,2,8,14,382,3,51,4.59,4.58,4.68,4.46
719913,2958491,4,Arroios,Lisboa,38.731890,-9.134600,Private room in rental unit,Private room,2,1,1,1,26,90,78,4.66,4.74,4.8,4.55
720167,3716977,11,Santa Maria Maior,Lisboa,38.710890,-9.130440,Entire rental unit,Entire home/apt,4,1,2,2,74,2,485,4.71,4.84,4.61,4.87
720544,3719372,0,Misericrdia,Lisboa,38.709330,-9.151360,Entire rental unit,Entire home/apt,2,1,1,1,70,3,298,4.8,4.88,4.92,4.74
724835,2730513,4,Santo Antnio,Lisboa,38.727190,-9.148680,Entire rental unit,Entire home/apt,4,1,1,2,50,2,338,4.68,4.81,4.85,4.6
725244,3750288,0,Misericrdia,Lisboa,38.711100,-9.144510,Entire rental unit,Entire home/apt,4,1,2,3,60,1,138,4.59,4.7,4.57,4.87
725982,3755705,0,Areeiro,Lisboa,38.743460,-9.141050,Entire rental unit,Entire home/apt,8,1,3,5,80,3,41,4.76,4.78,4.75,4.85
732985,1277011,2,Misericrdia,Lisboa,38.712880,-9.152780,Entire rental unit,Entire home/apt,3,1,1,1,80,3,51,4.8,4.9,4.7,4.78
736099,3841323,3,Avenidas Novas,Lisboa,38.725300,-9.152500,Entire rental unit,Entire home/apt,10,2,4,7,185,2,194,4.4,4.61,4.52,4.76
739135,3865188,1,Santa Maria Maior,Lisboa,38.712670,-9.135560,Entire rental unit,Entire home/apt,4,1,2,0,70,2,143,4.83,4.86,4.88,4.91
741243,3878913,1,Carcavelos e Parede,Cascais,38.686550,-9.343500,Entire rental unit,Entire home/apt,6,3,2,3,100,4,52,4.65,4.79,4.52,4.88
741631,2372087,59,Misericrdia,Lisboa,38.712850,-9.145260,Entire rental unit,Entire home/apt,10,1,4,7,189,3,39,4.72,4.62,4.69,4.72
742502,914126,18,Santa Maria Maior,Lisboa,38.713260,-9.137730,Entire rental unit,Entire home/apt,8,2,4,6,146,2,178,4.89,4.92,4.96,4.94
743292,3893045,2,Santo Isidoro,Mafra,39.011500,-9.416480,Entire cottage,Entire home/apt,9,3,4,6,180,5,70,4.9,4.92,4.87,4.64
744453,763034,5,Igreja Nova e Cheleiros,Mafra,38.891410,-9.310650,Entire residential home,Entire home/apt,4,2,2,7,120,2,13,4.46,4.62,3.69,4.54
744454,763034,5,Igreja Nova e Cheleiros,Mafra,38.890520,-9.310840,Private room in guest suite,Private room,2,1,1,2,60,2,3,4.33,4.67,3.67,4.33
748394,2958491,4,Arroios,Lisboa,38.732040,-9.133740,Private room in rental unit,Private room,1,1,1,1,25,90,52,4.64,4.86,4.88,4.57
751725,4235131,3,Estrela,Lisboa,38.709450,-9.158730,Entire rental unit,Entire home/apt,10,2,5,8,331,2,222,4.85,4.85,4.77,4.75
751806,3953109,531,Santa Maria Maior,Lisboa,38.711520,-9.135780,Entire rental unit,Entire home/apt,6,2,2,4,93,2,49,3.98,4.36,4.34,4.89
753685,3964565,2,Santa Maria Maior,Lisboa,38.709690,-9.141670,Entire rental unit,Entire home/apt,4,1,1,1,81,2,402,4.89,4.96,4.83,4.97
754069,3799705,4,Santa Maria Maior,Lisboa,38.714160,-9.135480,Entire rental unit,Entire home/apt,2,1,0,1,68,2,11,4.73,4.82,4.82,4.36
754658,3964565,2,Santa Maria Maior,Lisboa,38.712270,-9.132080,Entire residential home,Entire home/apt,4,1,1,1,71,2,190,4.84,4.84,4.76,4.88
754663,688914,36,Cascais e Estoril,Cascais,38.698460,-9.422320,Entire rental unit,Entire home/apt,4,1,2,4,89,2,17,4.41,4.38,4.19,4.88
756329,2496172,1,Misericrdia,Lisboa,38.710630,-9.151730,Entire rental unit,Entire home/apt,6,2,2,2,100,365,390,4.74,4.85,4.65,4.82
757653,176410,14,Misericrdia,Lisboa,38.709030,-9.143130,Entire rental unit,Entire home/apt,2,1,1,1,54,1,259,4.39,4.49,4.41,4.85
757865,3991816,2,Alvalade,Lisboa,38.749960,-9.133580,Entire rental unit,Entire home/apt,3,2,2,2,97,7,9,4.5,4.75,4.63,4.13
762993,4022596,1,Alvalade,Lisboa,38.745520,-9.142230,Entire rental unit,Entire home/apt,1,1,1,1,60,5,34,4.88,4.94,4.74,4.82
763199,4023643,2,Olivais,Lisboa,38.767930,-9.125090,Private room in rental unit,Private room,1,1,1,1,22,1,684,4.7,4.75,4.78,4.71
764915,4032515,2,Misericrdia,Lisboa,38.711920,-9.147140,Entire rental unit,Entire home/apt,2,1,1,2,68,2,470,4.93,4.95,4.97,4.87
766765,4043364,20,Misericrdia,Lisboa,38.711460,-9.146900,Entire rental unit,Entire home/apt,4,1,0,3,68,2,467,4.83,4.88,4.94,4.9
768070,4051595,1,Estrela,Lisboa,38.708100,-9.156040,Entire rental unit,Entire home/apt,3,1,1,0,65,2,242,4.57,4.66,4.7,4.41
776285,4094259,5,So Vicente,Lisboa,38.714480,-9.124530,Entire rental unit,Entire home/apt,6,1,2,3,144,2,13,4.92,4.91,4.91,4.82
778526,4065230,2,Santa Maria Maior,Lisboa,38.708990,-9.129660,Entire rental unit,Entire home/apt,4,1,1,2,24,14,25,4.72,4.76,4.52,4.96
785650,4141894,23,Santa Maria Maior,Lisboa,38.712740,-9.141420,Entire rental unit,Entire home/apt,5,1,3,3,91,2,393,4.73,4.77,4.81,4.93
785822,4043364,20,Misericrdia,Lisboa,38.710270,-9.146860,Entire rental unit,Entire home/apt,4,1,0,3,87,2,517,4.88,4.89,4.95,4.86
786813,3634413,13,Santa Maria Maior,Lisboa,38.710220,-9.131930,Entire rental unit,Entire home/apt,4,2,2,3,82,2,151,4.44,4.54,4.52,4.83
787004,3634413,13,Santa Maria Maior,Lisboa,38.709810,-9.133840,Entire rental unit,Entire home/apt,7,2,3,7,114,2,166,4.61,4.73,4.63,4.91
789789,4043364,20,Misericrdia,Lisboa,38.711210,-9.146930,Entire rental unit,Entire home/apt,4,1,1,1,72,2,555,4.87,4.93,4.95,4.93
790907,4043364,20,Misericrdia,Lisboa,38.708980,-9.147080,Entire rental unit,Entire home/apt,4,1,0,2,57,2,530,4.86,4.9,4.94,4.85
791190,4043364,20,Misericrdia,Lisboa,38.709140,-9.145800,Entire rental unit,Entire home/apt,4,1,2,3,80,2,256,4.84,4.9,4.96,4.85
792168,4190120,2,Estrela,Lisboa,38.714973,-9.162873,Entire rental unit,Entire home/apt,6,0,3,0,79,2,6,4.4,4.4,4.2,4.4
794333,4184976,3,Misericrdia,Lisboa,38.713970,-9.147420,Entire rental unit,Entire home/apt,6,2,2,3,98,1,257,4.57,4.69,4.68,4.87
795692,288645011,20,Santa Maria Maior,Lisboa,38.711510,-9.129900,Entire rental unit,Entire home/apt,2,1,1,1,52,2,111,4.43,4.69,4.29,4.86
796929,4197819,1,So Vicente,Lisboa,38.719910,-9.132890,Entire rental unit,Entire home/apt,4,1,1,1,100,3,130,4.86,4.91,4.87,4.73
797650,4200619,4,Areeiro,Lisboa,38.739280,-9.134710,Entire rental unit,Entire home/apt,3,1,1,2,56,3,96,4.66,4.77,4.76,4.64
801587,1655665,1,Ericeira,Mafra,38.953140,-9.414070,Entire rental unit,Entire home/apt,5,1,2,4,89,5,22,4.71,4.85,4.9,4.7
804869,4236958,1,Santa Maria Maior,Lisboa,38.711470,-9.129310,Entire rental unit,Entire home/apt,2,1,1,1,57,4,262,4.71,4.84,4.79,4.86
804957,3455628,3,Arroios,Lisboa,38.716480,-9.138570,Entire rental unit,Entire home/apt,4,1,1,2,53,2,399,4.65,4.74,4.64,4.7
805264,4239072,1,Santa Maria Maior,Lisboa,38.710220,-9.127760,Entire rental unit,Entire home/apt,5,1,3,3,65,4,135,4.7,4.8,4.82,4.77
808192,4252169,4,Santa Maria Maior,Lisboa,38.716621,-9.133551,Private room in rental unit,Private room,2,2,1,1,30,1,309,4.41,4.66,4.55,4.6
819462,181902,29,Arroios,Lisboa,38.723110,-9.135080,Entire rental unit,Entire home/apt,12,3,4,9,159,1,130,4.62,4.68,4.73,4.5
819589,181902,29,Santa Maria Maior,Lisboa,38.713140,-9.137010,Entire rental unit,Entire home/apt,6,1,2,4,102,1,129,4.72,4.85,4.88,4.9
820798,1756107,159,Belm,Lisboa,38.694780,-9.219490,Entire rental unit,Entire home/apt,4,1,1,2,125,2,11,4.64,4.64,4.64,4.64
828063,4341539,8,Misericrdia,Lisboa,38.714100,-9.146370,Entire rental unit,Entire home/apt,3,1,1,2,45,30,27,4.63,4.62,4.81,4.96
828360,4341539,8,Misericrdia,Lisboa,38.712450,-9.148200,Entire rental unit,Entire home/apt,2,1,1,2,45,30,6,4.83,4.83,5,5
829448,33252155,14,Misericrdia,Lisboa,38.708900,-9.151600,Entire rental unit,Entire home/apt,10,2,3,10,180,3,21,4.65,4.76,4.81,4.52
834220,4364368,1,Santo Antnio,Lisboa,38.722520,-9.152170,Entire rental unit,Entire home/apt,7,2,3,6,86,3,90,4.84,4.81,4.92,4.76
834653,4365267,1,Misericrdia,Lisboa,38.709880,-9.148860,Entire rental unit,Entire home/apt,3,1,1,4,49,2,143,4.57,4.75,4.75,4.83
834674,4366168,2,Santa Maria Maior,Lisboa,38.712740,-9.128410,Entire rental unit,Entire home/apt,4,1,2,3,120,5,291,4.83,4.9,4.91,4.87
